"";"exercicio";"instituicao";"cod_ibge";"uf";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor";"populacao";"cod_interno"
"680";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"28.845 - Outras Transferências";5956523604,41;8569324;"28.845"
"681";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"28.846 - Outros Encargos Especiais";10453251006,22;8569324;"28.846"
"682";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"28.847 - Transferências para a Educação Básica";2330228823,39;8569324;"28.847"
"683";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Não Processados";"TotalDespesas";"Despesas Intraorçamentárias";6052858405,11;8569324;"TotalDespesas"
"684";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"Despesas Exceto Intraorçamentárias";55340366191,43;8569324;"TotalDespesas"
"685";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"01 - Legislativa";14967905,18;8569324;"01"
"686";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"01.031 - Ação Legislativa";11106920,12;8569324;"01.031"
"687";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"01.122 - Administração Geral";421740,82;8569324;"01.122"
"688";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU01 - Demais Subfunções";3439244,24;8569324;"FU01"
"689";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"02 - Judiciária";31371724,87;8569324;"02"
"690";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"02.061 - Ação Judiciária";15418562,01;8569324;"02.061"
"691";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"02.122 - Administração Geral";14944048,58;8569324;"02.122"
"692";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU02 - Demais Subfunções";1009114,28;8569324;"FU02"
"693";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"03 - Essencial à Justiça";30741753,5;8569324;"03"
"694";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"03.092 - Representação Judicial e Extrajudicial";2966908,68;8569324;"03.092"
"695";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"03.122 - Administração Geral";15328384,22;8569324;"03.122"
"696";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU03 - Demais Subfunções";12446460,6;8569324;"FU03"
"697";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"04 - Administração";1467818092,61;8569324;"04"
"698";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"04.121 - Planejamento e Orçamento";377961,76;8569324;"04.121"
"699";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"04.122 - Administração Geral";1386446857,05;8569324;"04.122"
"700";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"04.123 - Administração Financeira";113747,29;8569324;"04.123"
"701";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"04.124 - Controle Interno";1194468,22;8569324;"04.124"
"702";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"04.125 - Normatização e Fiscalização";62447,8;8569324;"04.125"
"703";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"04.126 - Tecnologia da Informação";2463500;8569324;"04.126"
"704";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"04.127 - Ordenamento Territorial";861212,64;8569324;"04.127"
"705";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"04.128 - Formação de Recursos Humanos";721400,73;8569324;"04.128"
"706";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"04.131 - Comunicação Social";1492413,87;8569324;"04.131"
"707";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU04 - Demais Subfunções";74084083,25;8569324;"FU04"
"708";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"05 - Defesa Nacional";4105800285,41;8569324;"05"
"709";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"05.151 - Defesa Área";348710524,96;8569324;"05.151"
"710";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"05.152 - Defesa Naval";418478909,6;8569324;"05.152"
"711";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"05.153 - Defesa Terrestre";19340228,25;8569324;"05.153"
"712";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"05.122 - Administração Geral";2976257788,9;8569324;"05.122"
"713";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU05 - Demais Subfunções";343012833,7;8569324;"FU05"
"714";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"06 - Segurança Pública";472564338,22;8569324;"06"
"715";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"06.181 - Policiamento";17885353,55;8569324;"06.181"
"716";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"06.182 - Defesa Civil";10917159,19;8569324;"06.182"
"717";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"06.183 - Informação e Inteligência";57241,5;8569324;"06.183"
"718";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"06.122 - Administração Geral";413695056,67;8569324;"06.122"
"719";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU06 - Demais Subfunções";30009527,31;8569324;"FU06"
"720";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"07 - Relações Exteriores";25901696;8569324;"07"
"721";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"07.211 - Relações Diplomáticas";2428204,64;8569324;"07.211"
"722";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"07.212 - Cooperação Internacional";87608,37;8569324;"07.212"
"723";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"07.122 - Administração Geral";22635387,48;8569324;"07.122"
"724";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU07 - Demais Subfunções";750495,51;8569324;"FU07"
"725";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"08 - Assistência Social";2097416910,98;8569324;"08"
"726";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"08.241 - Assistência ao Idoso";903087574,35;8569324;"08.241"
"727";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"08.242 - Assistência ao Portador de Deficiência";1144871616,22;8569324;"08.242"
"728";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"08.244 - Assistência Comunitária";29851461,58;8569324;"08.244"
"729";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"08.122 - Administração Geral";7742242,38;8569324;"08.122"
"730";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU08 - Demais Subfunções";11864016,45;8569324;"FU08"
"731";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"09 - Previdência Social";39714259079,77;8569324;"09"
"732";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"09.271 - Previdência Básica";33173146028,71;8569324;"09.271"
"733";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"09.272 - Previdência do Regime Estatutário";6158471660,96;8569324;"09.272"
"734";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"09.122 - Administração Geral";320982180,82;8569324;"09.122"
"735";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU09 - Demais Subfunções";61659209,28;8569324;"FU09"
"736";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"10 - Saúde";1355184117,95;8569324;"10"
"737";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"10.301 - Atenção Básica";149613074,69;8569324;"10.301"
"738";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"10.302 - Assistência Hospitalar e Ambulatorial";212232008,1;8569324;"10.302"
"739";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"10.303 - Suporte Profilático e Terapêutico";146183925,39;8569324;"10.303"
"740";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"10.304 - Vigilância Sanitária";201561,56;8569324;"10.304"
"741";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"10.305 - Vigilância Epidemiológica";50731231,93;8569324;"10.305"
"742";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"10.306 - Alimentação e Nutrição";7775451,78;8569324;"10.306"
"743";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"10.122 - Administração Geral";595907161,6;8569324;"10.122"
"744";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU10 - Demais Subfunções";192539702,9;8569324;"FU10"
"745";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"11 - Trabalho";584681468,66;8569324;"11"
"746";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"11.331 - Proteção e Benefícios ao Trabalhador";581052114,01;8569324;"11.331"
"747";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"11.334 - Fomento ao Trabalho";336,3;8569324;"11.334"
"748";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"11.122 - Administração Geral";3462464,99;8569324;"11.122"
"749";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU11 - Demais Subfunções";166553,36;8569324;"FU11"
"750";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"12 - Educação";3858261732,7;8569324;"12"
"751";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"12.363 - Ensino Profissional";956432844,09;8569324;"12.363"
"752";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"12.364 - Ensino Superior";2069412325,58;8569324;"12.364"
"753";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"12.368 - Educação Básica";41950909,12;8569324;"12.368"
"754";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"12.122 - Administração Geral";23508535,86;8569324;"12.122"
"755";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU12 - Demais Subfunções";766957118,05;8569324;"FU12"
"756";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"13 - Cultura";43567655,02;8569324;"13"
"757";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";1042836,33;8569324;"13.391"
"758";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"13.392 - Difusão Cultural";5770631,52;8569324;"13.392"
"759";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"13.122 - Administração Geral";34131316,69;8569324;"13.122"
"760";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU13 - Demais Subfunções";2622870,48;8569324;"FU13"
"761";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"14 - Direitos da Cidadania";27786581,07;8569324;"14"
"762";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"14.421 - Custódia e Reintegração Social";193437,6;8569324;"14.421"
"763";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"14.422 - Direitos Individuais, Coletivos e Difusos";412758,12;8569324;"14.422"
"764";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"14.423 - Assistência aos Povos Indígenas";51343,98;8569324;"14.423"
"765";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"14.122 - Administração Geral";23446545,36;8569324;"14.122"
"766";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU14 - Demais Subfunções";3682496,01;8569324;"FU14"
"767";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"15 - Urbanismo";101605845,15;8569324;"15"
"768";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"15.451 - Infraestrutura Urbana";241904,77;8569324;"15.451"
"769";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"15.453 - Transportes Coletivos Urbanos";7798363,06;8569324;"15.453"
"770";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"15.122 - Administração Geral";48752190,37;8569324;"15.122"
"771";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU15 - Demais Subfunções";44813386,95;8569324;"FU15"
"772";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"17 - Saneamento";220929,93;8569324;"17"
"773";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"17.512 - Saneamento Básico Urbano";220929,93;8569324;"17.512"
"774";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"18 - Gestão Ambiental";205685303,95;8569324;"18"
"775";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"18.541 - Preservação e Conservação Ambiental";897241,49;8569324;"18.541"
"776";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"18.542 - Controle Ambiental";1669128,49;8569324;"18.542"
"777";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"18.543 - Recuperação de Áreas Degradadas";984042,4;8569324;"18.543"
"778";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"18.544 - Recursos Hídricos";128897183,98;8569324;"18.544"
"779";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"18.122 - Administração Geral";67868194;8569324;"18.122"
"780";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU18 - Demais Subfunções";5369513,59;8569324;"FU18"
"781";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"19 - Ciência e Tecnologia";184565417,26;8569324;"19"
"782";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"19.571 - Desenvolvimento Científico";16521302,83;8569324;"19.571"
"783";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"19.572 - Desenvolvimento Tecnológico e Engenharia";12993086,33;8569324;"19.572"
"784";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"19.573 - Difusão do Conhecimento Científico e Tecnológico";351928,49;8569324;"19.573"
"785";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"19.122 - Administração Geral";139491101,73;8569324;"19.122"
"786";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU19 - Demais Subfunções";15207997,88;8569324;"FU19"
"787";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"20 - Agricultura";368832437,85;8569324;"20"
"788";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"20.605 - Abastecimento";4403143,77;8569324;"20.605"
"789";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"20.606 - Extensão Rural";546,79;8569324;"20.606"
"790";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"20.607 - Irrigação";786931,19;8569324;"20.607"
"791";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"20.608 - Promoção da Produção Agropecuária";6544775,28;8569324;"20.608"
"792";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"20.609 - Defesa Agropecuária";150110,64;8569324;"20.609"
"793";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"20.122 - Administração Geral";319443700,96;8569324;"20.122"
"794";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU20 - Demais Subfunções";37503229,22;8569324;"FU20"
"795";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"21 - Organização Agrária";104841289,09;8569324;"21"
"796";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"21.631 - Reforma Agrária";20764044,81;8569324;"21.631"
"797";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"21.122 - Administração Geral";66421629,51;8569324;"21.122"
"798";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU21 - Demais Subfunções";17655614,77;8569324;"FU21"
"799";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"22 - Indústria";93296173,15;8569324;"22"
"800";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"22.661 - Promoção Industrial";1940,67;8569324;"22.661"
"801";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"22.663 - Mineração";2183047,2;8569324;"22.663"
"802";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"22.665 - Normalização e Qualidade";53700;8569324;"22.665"
"803";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"22.122 - Administração Geral";84755614,39;8569324;"22.122"
"804";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU22 - Demais Subfunções";6301870,89;8569324;"FU22"
"805";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"23 - Comércio e Serviços";3751392,59;8569324;"23"
"806";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"23.695 - Turismo";89142,86;8569324;"23.695"
"807";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"23.122 - Administração Geral";3364289,92;8569324;"23.122"
"808";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"FU23 - Demais Subfunções";297959,81;8569324;"FU23"
"809";2018;"Governo Federal";1;"BR";"DCA-Anexo I-E";"Total Geral da Despesa por Função";"Inscrição de Restos a Pagar Processados";"TotalDespesas";"24 - Comunicações";47800288,87;8569324;"24"
