"";"exercicio";"demonstrativo";"periodo";"periodicidade";"instituicao";"cod_ibge";"uf";"populacao";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor"
"671";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"OutrosServicosIntra";"Outros Serviços";-1509,16
"672";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"OutrosServicosIntra";"Outros Serviços";-4,19
"673";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"OutrosServicosIntra";"Outros Serviços";-1509
"674";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"OutrosServicosIntra";"Outros Serviços";-4,19
"675";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"OutrosServicosIntra";"Outros Serviços";37529
"676";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"OutrasReceitasCorrentesIntra";"OUTRAS RECEITAS CORRENTES";16003488770
"677";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"OutrasReceitasCorrentesIntra";"OUTRAS RECEITAS CORRENTES";16003488770
"678";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"OutrasReceitasCorrentesIntra";"OUTRAS RECEITAS CORRENTES";2079530582,17
"679";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"OutrasReceitasCorrentesIntra";"OUTRAS RECEITAS CORRENTES";12,99
"680";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"OutrasReceitasCorrentesIntra";"OUTRAS RECEITAS CORRENTES";2079530583
"681";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"OutrasReceitasCorrentesIntra";"OUTRAS RECEITAS CORRENTES";12,99
"682";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"OutrasReceitasCorrentesIntra";"OUTRAS RECEITAS CORRENTES";13923958187
"683";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"MultasEJurosDeMoraIntra";"Multas Administrativas, Contratuais e Judiciais";4297
"684";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"MultasEJurosDeMoraIntra";"Multas Administrativas, Contratuais e Judiciais";4297
"685";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"MultasEJurosDeMoraIntra";"Multas Administrativas, Contratuais e Judiciais";-14939,38
"686";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"MultasEJurosDeMoraIntra";"Multas Administrativas, Contratuais e Judiciais";-347,67
"687";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"MultasEJurosDeMoraIntra";"Multas Administrativas, Contratuais e Judiciais";-14939
"688";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"MultasEJurosDeMoraIntra";"Multas Administrativas, Contratuais e Judiciais";-347,66
"689";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"MultasEJurosDeMoraIntra";"Multas Administrativas, Contratuais e Judiciais";19236
"690";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"IndenizacoesERestituicoesIntra";"Indenizações, Restituições e Ressarcimentos";549006
"691";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"IndenizacoesERestituicoesIntra";"Indenizações, Restituições e Ressarcimentos";549006
"692";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"IndenizacoesERestituicoesIntra";"Indenizações, Restituições e Ressarcimentos";251027,03
"693";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"IndenizacoesERestituicoesIntra";"Indenizações, Restituições e Ressarcimentos";45,72
"694";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"IndenizacoesERestituicoesIntra";"Indenizações, Restituições e Ressarcimentos";251027
"695";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"IndenizacoesERestituicoesIntra";"Indenizações, Restituições e Ressarcimentos";45,72
"696";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"IndenizacoesERestituicoesIntra";"Indenizações, Restituições e Ressarcimentos";297979
"697";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ReceitasCorrentesDiversasIntra";"Demais Receitas Correntes";16002935467
"698";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ReceitasCorrentesDiversasIntra";"Demais Receitas Correntes";16002935467
"699";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ReceitasCorrentesDiversasIntra";"Demais Receitas Correntes";2079294494,52
"700";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ReceitasCorrentesDiversasIntra";"Demais Receitas Correntes";12,99
"701";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ReceitasCorrentesDiversasIntra";"Demais Receitas Correntes";2079294495
"702";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ReceitasCorrentesDiversasIntra";"Demais Receitas Correntes";12,99
"703";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ReceitasCorrentesDiversasIntra";"Demais Receitas Correntes";13923640972
"704";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"DespesasIntraOrcamentarias";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";45697742425
"705";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"DespesasIntraOrcamentarias";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";45697742425
"706";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DespesasIntraOrcamentarias";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";36493131524,24
"707";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"DespesasIntraOrcamentarias";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";36493131524
"708";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"DespesasIntraOrcamentarias";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";9204610901
"709";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DespesasIntraOrcamentarias";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";4726722846,11
"710";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"DespesasIntraOrcamentarias";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";4726722847
"711";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"DespesasIntraOrcamentarias";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";40971019578
"712";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"DespesasIntraOrcamentarias";"DESPESAS (INTRA-ORÇAMENTÁRIAS) (X)";4560895202
"713";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"DespesasCorrentesIntra";"DESPESAS CORRENTES";41108227006
"714";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"DespesasCorrentesIntra";"DESPESAS CORRENTES";41108227006
"715";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DespesasCorrentesIntra";"DESPESAS CORRENTES";31992122727,81
"716";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"DespesasCorrentesIntra";"DESPESAS CORRENTES";31992122728
"717";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"DespesasCorrentesIntra";"DESPESAS CORRENTES";9116104278
"718";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DespesasCorrentesIntra";"DESPESAS CORRENTES";4726687046,83
"719";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"DespesasCorrentesIntra";"DESPESAS CORRENTES";4726687047
"720";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"DespesasCorrentesIntra";"DESPESAS CORRENTES";36381539959
"721";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"DespesasCorrentesIntra";"DESPESAS CORRENTES";4560860406
"722";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"PessoalEEncargosSociaisIntra";"PESSOAL E ENCARGOS SOCIAIS";24096148972
"723";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"PessoalEEncargosSociaisIntra";"PESSOAL E ENCARGOS SOCIAIS";24096148972
"724";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"PessoalEEncargosSociaisIntra";"PESSOAL E ENCARGOS SOCIAIS";15745581610,59
"725";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"PessoalEEncargosSociaisIntra";"PESSOAL E ENCARGOS SOCIAIS";15745581611
"726";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"PessoalEEncargosSociaisIntra";"PESSOAL E ENCARGOS SOCIAIS";8350567361
"727";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"PessoalEEncargosSociaisIntra";"PESSOAL E ENCARGOS SOCIAIS";3435096603,04
"728";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"PessoalEEncargosSociaisIntra";"PESSOAL E ENCARGOS SOCIAIS";3435096603
"729";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"PessoalEEncargosSociaisIntra";"PESSOAL E ENCARGOS SOCIAIS";20661052369
"730";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"PessoalEEncargosSociaisIntra";"PESSOAL E ENCARGOS SOCIAIS";3294155627
"731";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"OutrasDespesasCorrentesIntra";"OUTRAS DESPESAS CORRENTES";17012078034
"732";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"OutrasDespesasCorrentesIntra";"OUTRAS DESPESAS CORRENTES";17012078034
"733";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"OutrasDespesasCorrentesIntra";"OUTRAS DESPESAS CORRENTES";16246541117,22
"734";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"OutrasDespesasCorrentesIntra";"OUTRAS DESPESAS CORRENTES";16246541117
"735";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"OutrasDespesasCorrentesIntra";"OUTRAS DESPESAS CORRENTES";765536917
"736";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"OutrasDespesasCorrentesIntra";"OUTRAS DESPESAS CORRENTES";1291590443,79
"737";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"OutrasDespesasCorrentesIntra";"OUTRAS DESPESAS CORRENTES";1291590444
"738";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"OutrasDespesasCorrentesIntra";"OUTRAS DESPESAS CORRENTES";15720487590
"739";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"OutrasDespesasCorrentesIntra";"OUTRAS DESPESAS CORRENTES";1266704779
"740";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"DespesasDeCapitalIntra";"DESPESAS DE CAPITAL";4589515419
"741";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"DespesasDeCapitalIntra";"DESPESAS DE CAPITAL";4589515419
"742";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DespesasDeCapitalIntra";"DESPESAS DE CAPITAL";4501008796,43
"743";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"DespesasDeCapitalIntra";"DESPESAS DE CAPITAL";4501008796
"744";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"DespesasDeCapitalIntra";"DESPESAS DE CAPITAL";88506623
"745";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"DespesasDeCapitalIntra";"DESPESAS DE CAPITAL";35799,28
"746";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"DespesasDeCapitalIntra";"DESPESAS DE CAPITAL";35800
"747";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"DespesasDeCapitalIntra";"DESPESAS DE CAPITAL";4589479619
"748";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"DespesasDeCapitalIntra";"DESPESAS DE CAPITAL";34796
"749";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"InvestimentosIntra";"INVESTIMENTOS";83506083
"750";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"InvestimentosIntra";"INVESTIMENTOS";83506083
"751";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"InvestimentosIntra";"INVESTIMENTOS";906698,28
"752";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"InvestimentosIntra";"INVESTIMENTOS";906698
"753";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"InvestimentosIntra";"INVESTIMENTOS";82599385
"754";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"InvestimentosIntra";"INVESTIMENTOS";30186,66
"755";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"InvestimentosIntra";"INVESTIMENTOS";30187
"756";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"InvestimentosIntra";"INVESTIMENTOS";83475896
"757";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"InvestimentosIntra";"INVESTIMENTOS";29597
"758";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"InversoesFinanceirasIntra";"INVERSÕES FINANCEIRAS";4506009336
"759";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"InversoesFinanceirasIntra";"INVERSÕES FINANCEIRAS";4506009336
"760";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"InversoesFinanceirasIntra";"INVERSÕES FINANCEIRAS";4500102098,15
"761";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"InversoesFinanceirasIntra";"INVERSÕES FINANCEIRAS";4500102098
"762";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"InversoesFinanceirasIntra";"INVERSÕES FINANCEIRAS";5907238
"763";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"InversoesFinanceirasIntra";"INVERSÕES FINANCEIRAS";5612,62
"764";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"InversoesFinanceirasIntra";"INVERSÕES FINANCEIRAS";5613
"765";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"InversoesFinanceirasIntra";"INVERSÕES FINANCEIRAS";4506003723
"766";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"InversoesFinanceirasIntra";"INVERSÕES FINANCEIRAS";5199
